Tracked Entity Instance ID,Attribute,Value
WS5QVNTbxPl,ZkNZOxS24k7,b'2602/54'
WS5QVNTbxPl,jWjSY7cktaQ,b'Daaruk'
WS5QVNTbxPl,sB1IHYu2xQT,b'Ayo'
WS5QVNTbxPl,ENRjVGxVL6l,b'Akot'
WS5QVNTbxPl,Gy1jHsTp9P6,b'40'
qvE919OglDX,Ewi7FUfcHAD,b'624858851a'
qvE919OglDX,GnL13HAVFOm,b'Male'
qvE919OglDX,ZkNZOxS24k7,b'9735/71'
qvE919OglDX,jWjSY7cktaQ,b'Zack'
qvE919OglDX,sB1IHYu2xQT,b'Nanyanzi'
qvE919OglDX,ENRjVGxVL6l,b'Adeke'
qvE919OglDX,Gy1jHsTp9P6,b'25'
c2OLABwprav,Ewi7FUfcHAD,b'849500719v'
c2OLABwprav,GnL13HAVFOm,b'Male'
c2OLABwprav,ZkNZOxS24k7,b'5574/25'
c2OLABwprav,jWjSY7cktaQ,b'Eadric'
c2OLABwprav,sB1IHYu2xQT,b'Ayikoru'
c2OLABwprav,ENRjVGxVL6l,b'Nansamba'
c2OLABwprav,Gy1jHsTp9P6,b'48'
kZMVIEsd7Cv,Ewi7FUfcHAD,b'333542908z'
kZMVIEsd7Cv,GnL13HAVFOm,b'Female'
kZMVIEsd7Cv,ZkNZOxS24k7,b'6704/86'
kZMVIEsd7Cv,jWjSY7cktaQ,b'Baalaaji'
kZMVIEsd7Cv,sB1IHYu2xQT,b'Nansamba'
kZMVIEsd7Cv,ENRjVGxVL6l,b'Mwesigye'
kZMVIEsd7Cv,Gy1jHsTp9P6,b'57'
SEDGRzAjBot,Ewi7FUfcHAD,b'522474744e'
SEDGRzAjBot,GnL13HAVFOm,b'Female'
SEDGRzAjBot,ZkNZOxS24k7,b'5622/85'
SEDGRzAjBot,jWjSY7cktaQ,b'Taavetti'
SEDGRzAjBot,sB1IHYu2xQT,b'Nanfuka'
SEDGRzAjBot,ENRjVGxVL6l,b'Musiimenta'
SEDGRzAjBot,Gy1jHsTp9P6,b'64'
ddIXPG9pGDC,Ewi7FUfcHAD,b'306634132d'
ddIXPG9pGDC,GnL13HAVFOm,b'Male'
ddIXPG9pGDC,ZkNZOxS24k7,b'9976/79'
ddIXPG9pGDC,jWjSY7cktaQ,b'Saamiya'
ddIXPG9pGDC,sB1IHYu2xQT,b'Opio'
ddIXPG9pGDC,ENRjVGxVL6l,b'Tumuhimbise'
ddIXPG9pGDC,Gy1jHsTp9P6,b'27'
lCshaQqXQjT,Ewi7FUfcHAD,b'446491646n'
lCshaQqXQjT,GnL13HAVFOm,b'Female'
lCshaQqXQjT,ZkNZOxS24k7,b'7285/48'
lCshaQqXQjT,jWjSY7cktaQ,b'Daania'
lCshaQqXQjT,sB1IHYu2xQT,b'Tumusiime'
lCshaQqXQjT,ENRjVGxVL6l,b'Apolot'
lCshaQqXQjT,Gy1jHsTp9P6,b'21'
O1pjQVw0RTa,Ewi7FUfcHAD,b'406914814y'
O1pjQVw0RTa,GnL13HAVFOm,b'Male'
O1pjQVw0RTa,ZkNZOxS24k7,b'7865/35'
O1pjQVw0RTa,jWjSY7cktaQ,b'Eadgard'
O1pjQVw0RTa,sB1IHYu2xQT,b'Nabirye'
O1pjQVw0RTa,ENRjVGxVL6l,b'Akankwasa'
O1pjQVw0RTa,Gy1jHsTp9P6,b'32'
yPRNTWb5lez,Ewi7FUfcHAD,b'261935250g'
yPRNTWb5lez,GnL13HAVFOm,b'Male'
yPRNTWb5lez,ZkNZOxS24k7,b'1766/55'
yPRNTWb5lez,jWjSY7cktaQ,b'Tabansi'
yPRNTWb5lez,sB1IHYu2xQT,b'Lubega'
yPRNTWb5lez,ENRjVGxVL6l,b'Candiru'
yPRNTWb5lez,Gy1jHsTp9P6,b'45'
gLDI9gkZS2x,Ewi7FUfcHAD,b'439093799p'
gLDI9gkZS2x,GnL13HAVFOm,b'Male'
gLDI9gkZS2x,ZkNZOxS24k7,b'9670/85'
gLDI9gkZS2x,jWjSY7cktaQ,b'Faalgun'
gLDI9gkZS2x,sB1IHYu2xQT,b'Bwire'
gLDI9gkZS2x,ENRjVGxVL6l,b'Ninsiima'
gLDI9gkZS2x,Gy1jHsTp9P6,b'58'
aLohrtoJPRL,Ewi7FUfcHAD,b'139257069n'
aLohrtoJPRL,GnL13HAVFOm,b'Female'
aLohrtoJPRL,ZkNZOxS24k7,b'9499/55'
aLohrtoJPRL,jWjSY7cktaQ,b'Yadagiri'
aLohrtoJPRL,sB1IHYu2xQT,b'Matovu'
aLohrtoJPRL,ENRjVGxVL6l,b'Adiru'
aLohrtoJPRL,Gy1jHsTp9P6,b'44'
AHUUGCHFJRo,Ewi7FUfcHAD,b'788055540e'
AHUUGCHFJRo,GnL13HAVFOm,b'Female'
AHUUGCHFJRo,ZkNZOxS24k7,b'2359/68'
AHUUGCHFJRo,jWjSY7cktaQ,b'Baalaark'
AHUUGCHFJRo,sB1IHYu2xQT,b'Musoke'
AHUUGCHFJRo,ENRjVGxVL6l,b'Tumwebaze'
AHUUGCHFJRo,Gy1jHsTp9P6,b'51'
s41HAak8bLl,Ewi7FUfcHAD,b'286939037k'
s41HAak8bLl,GnL13HAVFOm,b'Female'
s41HAak8bLl,ZkNZOxS24k7,b'9561/22'
s41HAak8bLl,jWjSY7cktaQ,b'Zach'
s41HAak8bLl,sB1IHYu2xQT,b'Nandudu'
s41HAak8bLl,ENRjVGxVL6l,b'Lubega'
s41HAak8bLl,Gy1jHsTp9P6,b'51'
IUDjrM7xVEq,Ewi7FUfcHAD,b'390576778n'
IUDjrM7xVEq,GnL13HAVFOm,b'Female'
IUDjrM7xVEq,ZkNZOxS24k7,b'9935/91'
IUDjrM7xVEq,jWjSY7cktaQ,b'Z\xc3\xa9t\xc3\xa9ny'
IUDjrM7xVEq,sB1IHYu2xQT,b'Akumu'
IUDjrM7xVEq,ENRjVGxVL6l,b'Byaruhanga'
IUDjrM7xVEq,Gy1jHsTp9P6,b'31'
GCyRlKDf6pg,Ewi7FUfcHAD,b'832058774b'
GCyRlKDf6pg,GnL13HAVFOm,b'Female'
GCyRlKDf6pg,ZkNZOxS24k7,b'6275/58'
GCyRlKDf6pg,jWjSY7cktaQ,b'Tabitha'
GCyRlKDf6pg,sB1IHYu2xQT,b'Tumushabe'
GCyRlKDf6pg,ENRjVGxVL6l,b'Nabukeera'
GCyRlKDf6pg,Gy1jHsTp9P6,b'58'
LduAnLhgmZi,Ewi7FUfcHAD,b'103186946m'
LduAnLhgmZi,GnL13HAVFOm,b'Male'
LduAnLhgmZi,ZkNZOxS24k7,b'3155/63'
LduAnLhgmZi,jWjSY7cktaQ,b'Saabir'
LduAnLhgmZi,sB1IHYu2xQT,b'Namatovu'
LduAnLhgmZi,ENRjVGxVL6l,b'Namono'
LduAnLhgmZi,Gy1jHsTp9P6,b'39'
i4Dz4tLOAZa,Ewi7FUfcHAD,b'825924687n'
i4Dz4tLOAZa,GnL13HAVFOm,b'Female'
i4Dz4tLOAZa,ZkNZOxS24k7,b'3442/41'
i4Dz4tLOAZa,jWjSY7cktaQ,b'Cadell'
i4Dz4tLOAZa,sB1IHYu2xQT,b'Namaganda'
i4Dz4tLOAZa,ENRjVGxVL6l,b'Katusiime'
i4Dz4tLOAZa,Gy1jHsTp9P6,b'53'
dGc8FmvX7QG,Ewi7FUfcHAD,b'652538129l'
dGc8FmvX7QG,GnL13HAVFOm,b'Female'
dGc8FmvX7QG,ZkNZOxS24k7,b'8019/27'
dGc8FmvX7QG,jWjSY7cktaQ,b'Taani'
dGc8FmvX7QG,sB1IHYu2xQT,b'Kemigisa'
dGc8FmvX7QG,ENRjVGxVL6l,b'Kamya'
dGc8FmvX7QG,Gy1jHsTp9P6,b'48'
T8aZPIulKyg,Ewi7FUfcHAD,b'490702335g'
T8aZPIulKyg,GnL13HAVFOm,b'Male'
T8aZPIulKyg,ZkNZOxS24k7,b'3685/21'
T8aZPIulKyg,jWjSY7cktaQ,b'Z\xc3\xa1mor'
T8aZPIulKyg,sB1IHYu2xQT,b'Kasande'
T8aZPIulKyg,ENRjVGxVL6l,b'Masaba'
T8aZPIulKyg,Gy1jHsTp9P6,b'61'
AlfymtQgRa5,Ewi7FUfcHAD,b'624812473x'
AlfymtQgRa5,GnL13HAVFOm,b'Female'
AlfymtQgRa5,ZkNZOxS24k7,b'7745/31'
AlfymtQgRa5,jWjSY7cktaQ,b'Caca'
AlfymtQgRa5,sB1IHYu2xQT,b'Apolot'
AlfymtQgRa5,ENRjVGxVL6l,b'Namwase'
AlfymtQgRa5,Gy1jHsTp9P6,b'26'
ZiD7M2Ttkhy,Ewi7FUfcHAD,b'307087136b'
ZiD7M2Ttkhy,GnL13HAVFOm,b'Male'
ZiD7M2Ttkhy,ZkNZOxS24k7,b'3150/38'
ZiD7M2Ttkhy,jWjSY7cktaQ,b'Cadena'
ZiD7M2Ttkhy,sB1IHYu2xQT,b'Acan'
ZiD7M2Ttkhy,ENRjVGxVL6l,b'Ongom'
ZiD7M2Ttkhy,Gy1jHsTp9P6,b'65'
buABidXcmjm,Ewi7FUfcHAD,b'361260860b'
buABidXcmjm,GnL13HAVFOm,b'Female'
buABidXcmjm,ZkNZOxS24k7,b'8633/92'
buABidXcmjm,jWjSY7cktaQ,b'Faarooq'
buABidXcmjm,sB1IHYu2xQT,b'Nekesa'
buABidXcmjm,ENRjVGxVL6l,b'Nankya'
buABidXcmjm,Gy1jHsTp9P6,b'56'
Hpcw6o9UXXa,Ewi7FUfcHAD,b'841419327s'
Hpcw6o9UXXa,GnL13HAVFOm,b'Male'
Hpcw6o9UXXa,ZkNZOxS24k7,b'8157/60'
Hpcw6o9UXXa,jWjSY7cktaQ,b'Saad'
Hpcw6o9UXXa,sB1IHYu2xQT,b'Nyakato'
Hpcw6o9UXXa,ENRjVGxVL6l,b'Nantale'
Hpcw6o9UXXa,Gy1jHsTp9P6,b'60'
zpeiyeeyXLe,Ewi7FUfcHAD,b'738259734a'
zpeiyeeyXLe,GnL13HAVFOm,b'Female'
zpeiyeeyXLe,ZkNZOxS24k7,b'3047/47'
zpeiyeeyXLe,jWjSY7cktaQ,b'Eadbert'
zpeiyeeyXLe,sB1IHYu2xQT,b'Bukenya'
zpeiyeeyXLe,ENRjVGxVL6l,b'Nampijja'
zpeiyeeyXLe,Gy1jHsTp9P6,b'22'
CvYtacTOuw7,Ewi7FUfcHAD,b'328028717h'
CvYtacTOuw7,GnL13HAVFOm,b'Female'
CvYtacTOuw7,ZkNZOxS24k7,b'5463/79'
CvYtacTOuw7,jWjSY7cktaQ,b'Zabulon'
CvYtacTOuw7,sB1IHYu2xQT,b'Atuhaire'
CvYtacTOuw7,ENRjVGxVL6l,b'Mugoya'
CvYtacTOuw7,Gy1jHsTp9P6,b'60'
J6OpKh6iisE,Ewi7FUfcHAD,b'669443065h'
J6OpKh6iisE,GnL13HAVFOm,b'Male'
J6OpKh6iisE,ZkNZOxS24k7,b'4020/91'
J6OpKh6iisE,jWjSY7cktaQ,b'Faaiq'
J6OpKh6iisE,sB1IHYu2xQT,b'Niwagaba'
J6OpKh6iisE,ENRjVGxVL6l,b'Nansubuga'
J6OpKh6iisE,Gy1jHsTp9P6,b'32'
pyUsv1kIBi6,Ewi7FUfcHAD,b'232248280a'
pyUsv1kIBi6,GnL13HAVFOm,b'Male'
pyUsv1kIBi6,ZkNZOxS24k7,b'8713/51'
pyUsv1kIBi6,jWjSY7cktaQ,b'Tabesh / Tabish'
pyUsv1kIBi6,sB1IHYu2xQT,b'Byamugisha'
pyUsv1kIBi6,ENRjVGxVL6l,b'Kintu'
pyUsv1kIBi6,Gy1jHsTp9P6,b'65'
WRckTorSWTD,Ewi7FUfcHAD,b'950339825v'
WRckTorSWTD,GnL13HAVFOm,b'Male'
WRckTorSWTD,ZkNZOxS24k7,b'9857/39'
WRckTorSWTD,jWjSY7cktaQ,b'Fadeuka'
WRckTorSWTD,sB1IHYu2xQT,b'Nakanwagi'
WRckTorSWTD,ENRjVGxVL6l,b'Turyahebwa'
WRckTorSWTD,Gy1jHsTp9P6,b'50'
DDTxy4brQzL,Ewi7FUfcHAD,b'835346736m'
DDTxy4brQzL,GnL13HAVFOm,b'Male'
DDTxy4brQzL,ZkNZOxS24k7,b'3938/98'
DDTxy4brQzL,jWjSY7cktaQ,b'Ealdun'
DDTxy4brQzL,sB1IHYu2xQT,b'Mugala'
DDTxy4brQzL,ENRjVGxVL6l,b'Lukwago'
DDTxy4brQzL,Gy1jHsTp9P6,b'61'
x49pAuIpohG,Ewi7FUfcHAD,b'426742188t'
x49pAuIpohG,GnL13HAVFOm,b'Female'
x49pAuIpohG,ZkNZOxS24k7,b'4932/45'
x49pAuIpohG,jWjSY7cktaQ,b'Z\xc3\xa1gon'
x49pAuIpohG,sB1IHYu2xQT,b'Nakafeero'
x49pAuIpohG,ENRjVGxVL6l,b'Mbambu'
x49pAuIpohG,Gy1jHsTp9P6,b'26'
CmBckp7Xn37,Ewi7FUfcHAD,b'950489021e'
CmBckp7Xn37,GnL13HAVFOm,b'Female'
CmBckp7Xn37,ZkNZOxS24k7,b'4073/54'
CmBckp7Xn37,jWjSY7cktaQ,b'Naava'
CmBckp7Xn37,sB1IHYu2xQT,b'Komakech'
CmBckp7Xn37,ENRjVGxVL6l,b'Twesigye'
CmBckp7Xn37,Gy1jHsTp9P6,b'24'
t7vfEmf2CeD,Ewi7FUfcHAD,b'615313335k'
t7vfEmf2CeD,GnL13HAVFOm,b'Male'
t7vfEmf2CeD,ZkNZOxS24k7,b'9685/51'
t7vfEmf2CeD,jWjSY7cktaQ,b'Zabby'
t7vfEmf2CeD,sB1IHYu2xQT,b'Kyarikunda'
t7vfEmf2CeD,ENRjVGxVL6l,b'Kebirungi'
t7vfEmf2CeD,Gy1jHsTp9P6,b'47'
p1rP8I6wsA5,Ewi7FUfcHAD,b'221495637e'
p1rP8I6wsA5,GnL13HAVFOm,b'Female'
p1rP8I6wsA5,ZkNZOxS24k7,b'6937/55'
p1rP8I6wsA5,jWjSY7cktaQ,b'Yachak'
p1rP8I6wsA5,sB1IHYu2xQT,b'Mwesigwa'
p1rP8I6wsA5,ENRjVGxVL6l,b'Wasswa'
p1rP8I6wsA5,Gy1jHsTp9P6,b'42'
THNPwxm7Xon,Ewi7FUfcHAD,b'646165034q'
THNPwxm7Xon,GnL13HAVFOm,b'Female'
THNPwxm7Xon,ZkNZOxS24k7,b'9496/85'
THNPwxm7Xon,jWjSY7cktaQ,b'Faakhir'
THNPwxm7Xon,sB1IHYu2xQT,b'Ayo'
THNPwxm7Xon,ENRjVGxVL6l,b'Tuhaise'
THNPwxm7Xon,Gy1jHsTp9P6,b'20'
cpthfYKf0OE,Ewi7FUfcHAD,b'454240230b'
cpthfYKf0OE,GnL13HAVFOm,b'Male'
cpthfYKf0OE,ZkNZOxS24k7,b'5942/98'
cpthfYKf0OE,jWjSY7cktaQ,b'Dabareh'
cpthfYKf0OE,sB1IHYu2xQT,b'Kyaligonza'
cpthfYKf0OE,ENRjVGxVL6l,b'Alum'
cpthfYKf0OE,Gy1jHsTp9P6,b'28'
dJn6jTwPxmv,Ewi7FUfcHAD,b'647256951j'
dJn6jTwPxmv,GnL13HAVFOm,b'Male'
dJn6jTwPxmv,ZkNZOxS24k7,b'5723/50'
dJn6jTwPxmv,jWjSY7cktaQ,b'Cade'
dJn6jTwPxmv,sB1IHYu2xQT,b'Odong'
dJn6jTwPxmv,ENRjVGxVL6l,b'Kasozi'
dJn6jTwPxmv,Gy1jHsTp9P6,b'36'
Dtu9yf5kTx0,Ewi7FUfcHAD,b'712621500l'
Dtu9yf5kTx0,GnL13HAVFOm,b'Male'
Dtu9yf5kTx0,ZkNZOxS24k7,b'2993/98'
Dtu9yf5kTx0,jWjSY7cktaQ,b'Eamon'
Dtu9yf5kTx0,sB1IHYu2xQT,b'Lubega'
Dtu9yf5kTx0,ENRjVGxVL6l,b'Kobusinge'
Dtu9yf5kTx0,Gy1jHsTp9P6,b'23'
taHMjCes7yo,Ewi7FUfcHAD,b'601184853y'
taHMjCes7yo,GnL13HAVFOm,b'Female'
taHMjCes7yo,ZkNZOxS24k7,b'2388/91'
taHMjCes7yo,jWjSY7cktaQ,b'Tabitha'
taHMjCes7yo,sB1IHYu2xQT,b'Mayanja'
taHMjCes7yo,ENRjVGxVL6l,b'Nuwamanya'
taHMjCes7yo,Gy1jHsTp9P6,b'24'
FoC6CCsbKCq,Ewi7FUfcHAD,b'841362465g'
FoC6CCsbKCq,GnL13HAVFOm,b'Male'
FoC6CCsbKCq,ZkNZOxS24k7,b'5907/31'
FoC6CCsbKCq,jWjSY7cktaQ,b'Naathim'
FoC6CCsbKCq,sB1IHYu2xQT,b'Okumu'
FoC6CCsbKCq,ENRjVGxVL6l,b'Chemutai'
FoC6CCsbKCq,Gy1jHsTp9P6,b'54'
Gro56ePShmn,Ewi7FUfcHAD,b'442493000n'
Gro56ePShmn,GnL13HAVFOm,b'Male'
Gro56ePShmn,ZkNZOxS24k7,b'2274/13'
Gro56ePShmn,jWjSY7cktaQ,b'Baal-meon'
Gro56ePShmn,sB1IHYu2xQT,b'Baluku'
Gro56ePShmn,ENRjVGxVL6l,b'Mubiru'
Gro56ePShmn,Gy1jHsTp9P6,b'38'
AYiHZnhA2cb,Ewi7FUfcHAD,b'904079536e'
AYiHZnhA2cb,GnL13HAVFOm,b'Male'
AYiHZnhA2cb,ZkNZOxS24k7,b'5641/49'
AYiHZnhA2cb,jWjSY7cktaQ,b'Saaliha'
AYiHZnhA2cb,sB1IHYu2xQT,b'Kasande'
AYiHZnhA2cb,ENRjVGxVL6l,b'Odongo'
AYiHZnhA2cb,Gy1jHsTp9P6,b'20'
OWxcxCJ8vIH,Ewi7FUfcHAD,b'629259397w'
OWxcxCJ8vIH,GnL13HAVFOm,b'Male'
OWxcxCJ8vIH,ZkNZOxS24k7,b'4698/59'
OWxcxCJ8vIH,jWjSY7cktaQ,b'Baal-zebub'
OWxcxCJ8vIH,sB1IHYu2xQT,b'Adeke'
OWxcxCJ8vIH,ENRjVGxVL6l,b'Chandiru'
OWxcxCJ8vIH,Gy1jHsTp9P6,b'44'
vMNOisuYn8H,Ewi7FUfcHAD,b'987183842a'
vMNOisuYn8H,GnL13HAVFOm,b'Female'
vMNOisuYn8H,ZkNZOxS24k7,b'6229/36'
vMNOisuYn8H,jWjSY7cktaQ,b'Naagarjun'
vMNOisuYn8H,sB1IHYu2xQT,b'Tumusiime'
vMNOisuYn8H,ENRjVGxVL6l,b'Mwesige'
vMNOisuYn8H,Gy1jHsTp9P6,b'65'
Ca9CnEl4hfg,Ewi7FUfcHAD,b'708173263k'
Ca9CnEl4hfg,GnL13HAVFOm,b'Male'
Ca9CnEl4hfg,ZkNZOxS24k7,b'4535/69'
Ca9CnEl4hfg,jWjSY7cktaQ,b'Yaatri'
Ca9CnEl4hfg,sB1IHYu2xQT,b'Mayanja'
Ca9CnEl4hfg,ENRjVGxVL6l,b'Twesigye'
Ca9CnEl4hfg,Gy1jHsTp9P6,b'53'
YZ88rsa89qY,Ewi7FUfcHAD,b'826432317z'
YZ88rsa89qY,GnL13HAVFOm,b'Male'
YZ88rsa89qY,ZkNZOxS24k7,b'3056/84'
YZ88rsa89qY,jWjSY7cktaQ,b'Saadah'
YZ88rsa89qY,sB1IHYu2xQT,b'Namuli'
YZ88rsa89qY,ENRjVGxVL6l,b'Kabugho'
YZ88rsa89qY,Gy1jHsTp9P6,b'19'
C7qHRhn6obn,Ewi7FUfcHAD,b'804695594s'
C7qHRhn6obn,GnL13HAVFOm,b'Male'
C7qHRhn6obn,ZkNZOxS24k7,b'6431/32'
C7qHRhn6obn,jWjSY7cktaQ,b'Taanvi'
C7qHRhn6obn,sB1IHYu2xQT,b'Nalumansi'
C7qHRhn6obn,ENRjVGxVL6l,b'Muhindo'
C7qHRhn6obn,Gy1jHsTp9P6,b'60'
TQbnIurDUaV,Ewi7FUfcHAD,b'845019472p'
TQbnIurDUaV,GnL13HAVFOm,b'Male'
TQbnIurDUaV,ZkNZOxS24k7,b'4741/60'
TQbnIurDUaV,jWjSY7cktaQ,b'Tabalah'
TQbnIurDUaV,sB1IHYu2xQT,b'Ouma'
TQbnIurDUaV,ENRjVGxVL6l,b'Birungi'
TQbnIurDUaV,Gy1jHsTp9P6,b'28'
OsssddezzbC,Ewi7FUfcHAD,b'760128935k'
OsssddezzbC,GnL13HAVFOm,b'Male'
OsssddezzbC,ZkNZOxS24k7,b'2117/83'
OsssddezzbC,jWjSY7cktaQ,b'Fabian'
OsssddezzbC,sB1IHYu2xQT,b'Auma'
OsssddezzbC,ENRjVGxVL6l,b'Thembo'
OsssddezzbC,Gy1jHsTp9P6,b'59'
YQdWq0YS7pM,Ewi7FUfcHAD,b'100672847f'
YQdWq0YS7pM,GnL13HAVFOm,b'Female'
YQdWq0YS7pM,ZkNZOxS24k7,b'7166/49'
YQdWq0YS7pM,jWjSY7cktaQ,b'Saahana'
YQdWq0YS7pM,sB1IHYu2xQT,b'Nanyonga'
YQdWq0YS7pM,ENRjVGxVL6l,b'Akullu'
YQdWq0YS7pM,Gy1jHsTp9P6,b'55'
fniSgoZgeTP,Ewi7FUfcHAD,b'776455072w'
fniSgoZgeTP,GnL13HAVFOm,b'Male'
fniSgoZgeTP,ZkNZOxS24k7,b'9068/80'
fniSgoZgeTP,jWjSY7cktaQ,b'Baari'
fniSgoZgeTP,sB1IHYu2xQT,b'Mukasa'
fniSgoZgeTP,ENRjVGxVL6l,b'Nakato'
fniSgoZgeTP,Gy1jHsTp9P6,b'41'
g2lSn5vrv4R,Ewi7FUfcHAD,b'813236222x'
g2lSn5vrv4R,GnL13HAVFOm,b'Male'
g2lSn5vrv4R,ZkNZOxS24k7,b'6536/11'
g2lSn5vrv4R,jWjSY7cktaQ,b'Naaraayan'
g2lSn5vrv4R,sB1IHYu2xQT,b'Katusiime'
g2lSn5vrv4R,ENRjVGxVL6l,b'Tumuhairwe'
g2lSn5vrv4R,Gy1jHsTp9P6,b'24'
HUKvnSpuDCj,Ewi7FUfcHAD,b'282465035l'
HUKvnSpuDCj,GnL13HAVFOm,b'Female'
HUKvnSpuDCj,ZkNZOxS24k7,b'6784/74'
HUKvnSpuDCj,jWjSY7cktaQ,b'Saad'
HUKvnSpuDCj,sB1IHYu2xQT,b'Byamugisha'
HUKvnSpuDCj,ENRjVGxVL6l,b'Namaganda'
HUKvnSpuDCj,Gy1jHsTp9P6,b'26'
lyX5wfNEAz9,Ewi7FUfcHAD,b'468498814r'
lyX5wfNEAz9,GnL13HAVFOm,b'Female'
lyX5wfNEAz9,ZkNZOxS24k7,b'2782/16'
lyX5wfNEAz9,jWjSY7cktaQ,b'Tabinda'
lyX5wfNEAz9,sB1IHYu2xQT,b'Mbambu'
lyX5wfNEAz9,ENRjVGxVL6l,b'Arinaitwe'
lyX5wfNEAz9,Gy1jHsTp9P6,b'25'
KroMo83cx2v,Ewi7FUfcHAD,b'721350085d'
KroMo83cx2v,GnL13HAVFOm,b'Male'
KroMo83cx2v,ZkNZOxS24k7,b'2687/61'
KroMo83cx2v,jWjSY7cktaQ,b'Zack'
KroMo83cx2v,sB1IHYu2xQT,b'Nakabugo'
KroMo83cx2v,ENRjVGxVL6l,b'Tushemerirwe'
KroMo83cx2v,Gy1jHsTp9P6,b'40'
MGwp442aQ1X,Ewi7FUfcHAD,b'651935902t'
MGwp442aQ1X,GnL13HAVFOm,b'Male'
MGwp442aQ1X,ZkNZOxS24k7,b'3909/21'
MGwp442aQ1X,jWjSY7cktaQ,b'Yadhana'
MGwp442aQ1X,sB1IHYu2xQT,b'Odong'
MGwp442aQ1X,ENRjVGxVL6l,b'Odongo'
MGwp442aQ1X,Gy1jHsTp9P6,b'43'
Lwtdbb8942J,Ewi7FUfcHAD,b'532026876a'
Lwtdbb8942J,GnL13HAVFOm,b'Female'
Lwtdbb8942J,ZkNZOxS24k7,b'3511/98'
Lwtdbb8942J,jWjSY7cktaQ,b'Eagan'
Lwtdbb8942J,sB1IHYu2xQT,b'Kyomuhendo'
Lwtdbb8942J,ENRjVGxVL6l,b'Alum'
Lwtdbb8942J,Gy1jHsTp9P6,b'25'
bt6t7rlnSgZ,Ewi7FUfcHAD,b'933471861o'
bt6t7rlnSgZ,GnL13HAVFOm,b'Male'
bt6t7rlnSgZ,ZkNZOxS24k7,b'2633/68'
bt6t7rlnSgZ,jWjSY7cktaQ,b'Eadlyn'
bt6t7rlnSgZ,sB1IHYu2xQT,b'Namusoke'
bt6t7rlnSgZ,ENRjVGxVL6l,b'Byamugisha'
bt6t7rlnSgZ,Gy1jHsTp9P6,b'40'
VHbgROdzVuC,Ewi7FUfcHAD,b'468898761d'
VHbgROdzVuC,GnL13HAVFOm,b'Female'
VHbgROdzVuC,ZkNZOxS24k7,b'7664/45'
VHbgROdzVuC,jWjSY7cktaQ,b'Eadburt'
VHbgROdzVuC,sB1IHYu2xQT,b'Amony'
VHbgROdzVuC,ENRjVGxVL6l,b'Tumukunde'
VHbgROdzVuC,Gy1jHsTp9P6,b'56'
Li9YwHLw82S,Ewi7FUfcHAD,b'871042430s'
Li9YwHLw82S,GnL13HAVFOm,b'Female'
Li9YwHLw82S,ZkNZOxS24k7,b'1411/80'
Li9YwHLw82S,jWjSY7cktaQ,b'Baageshwari'
Li9YwHLw82S,sB1IHYu2xQT,b'Katushabe'
Li9YwHLw82S,ENRjVGxVL6l,b'Tino'
Li9YwHLw82S,Gy1jHsTp9P6,b'61'
XWh222ljkpk,Ewi7FUfcHAD,b'207446580d'
XWh222ljkpk,GnL13HAVFOm,b'Female'
XWh222ljkpk,ZkNZOxS24k7,b'9122/90'
XWh222ljkpk,jWjSY7cktaQ,b'Saagarica'
XWh222ljkpk,sB1IHYu2xQT,b'Waiswa'
XWh222ljkpk,ENRjVGxVL6l,b'Nabwire'
XWh222ljkpk,Gy1jHsTp9P6,b'28'
EbPKK7BRsuI,Ewi7FUfcHAD,b'661827629h'
EbPKK7BRsuI,GnL13HAVFOm,b'Female'
EbPKK7BRsuI,ZkNZOxS24k7,b'1984/41'
EbPKK7BRsuI,jWjSY7cktaQ,b'Dacio'
EbPKK7BRsuI,sB1IHYu2xQT,b'Kakooza'
EbPKK7BRsuI,ENRjVGxVL6l,b'Apio'
EbPKK7BRsuI,Gy1jHsTp9P6,b'55'
qnbEdGgCUJg,Ewi7FUfcHAD,b'179868957j'
qnbEdGgCUJg,GnL13HAVFOm,b'Male'
qnbEdGgCUJg,ZkNZOxS24k7,b'1941/30'
qnbEdGgCUJg,jWjSY7cktaQ,b'Daanish'
qnbEdGgCUJg,sB1IHYu2xQT,b'Ocan'
qnbEdGgCUJg,ENRjVGxVL6l,b'Ocen'
qnbEdGgCUJg,Gy1jHsTp9P6,b'57'
Wp0WUOokyMO,Ewi7FUfcHAD,b'287391555s'
Wp0WUOokyMO,GnL13HAVFOm,b'Male'
Wp0WUOokyMO,ZkNZOxS24k7,b'5066/79'
Wp0WUOokyMO,jWjSY7cktaQ,b'Cachi'
Wp0WUOokyMO,sB1IHYu2xQT,b'Namulondo'
Wp0WUOokyMO,ENRjVGxVL6l,b'Aguti'
Wp0WUOokyMO,Gy1jHsTp9P6,b'61'
gay25qjCkje,Ewi7FUfcHAD,b'274706791z'
gay25qjCkje,GnL13HAVFOm,b'Male'
gay25qjCkje,ZkNZOxS24k7,b'7842/39'
gay25qjCkje,jWjSY7cktaQ,b'Saanchi'
gay25qjCkje,sB1IHYu2xQT,b'Nazziwa'
gay25qjCkje,ENRjVGxVL6l,b'Ongom'
gay25qjCkje,Gy1jHsTp9P6,b'40'
i0izFIjKzYZ,Ewi7FUfcHAD,b'802606357g'
